1504228680	394.99	396	395	395.99	933.622074	1504228680	4780.1	4780.11	4780.11	4780.1	4.60997103
1504228620	394.22	395	394.23	395	685.0472813	1504228620	4780.1	4780.14	4780.14	4780.11	3.642172
1504228560	394	394.4	394	394.22	210.4945956	1504228560	4780.13	4780.14	4780.13	4780.14	2.62019479
1504228500	392.99	394	392.99	393.99	1206.28556	1504228500	4777.17	4781.96	4777.17	4781.96	37.50977085
1504228440	392.96	392.96	392.96	392.96	368.400401	1504228440	4774.99	4777.17	4775	4777.16	18.34705989
1504228380	392.95	392.96	392.96	392.96	213.1634514	1504228380	4772.69	4775	4772.69	4775	8.89058296
1504228320	392.95	392.96	392.96	392.96	35.15213609	1504228320	4772	4772.69	4772	4772.69	9.19243047
1504228260	392.95	392.96	392.96	392.95	68.71300318	1504228260	4772	4772	4772	4772	8.87073205
1504228200	392.44	392.96	392.45	392.96	281.0993556	1504228200	4770	4772	4770	4772	14.07087012
1504228140	392.44	392.45	392.45	392.45	17.66532252	1504228140	4767.47	4770	4767.48	4770	8.3676631
1504228080	392.44	392.45	392.45	392.45	32.3277006	1504228080	4766	4767.48	4766	4767.48	8.00205574
1504228020	392.44	392.45	392.45	392.45	62.80733405	1504228020	4765.99	4766	4766	4766	11.51824981
1504227960	392.44	392.45	392.45	392.45	28.98693175	1504227960	4766	4766	4766	4766	4.03345748
1504227900	391.77	392.45	391.77	392.45	98.70146339	1504227900	4765.53	4766	4765.54	4766	23.78008298
1504227840	391.76	391.77	391.77	391.77	7.94327376	1504227840	4765.54	4765.54	4765.54	4765.54	2.3647376
1504227780	391.76	392.45	392.45	391.77	127.3851988	1504227780	4765.53	4765.54	4765.54	4765.53	8.84592679
1504227720	392.44	392.53	392.52	392.44	161.3777149	1504227720	4765.54	4765.54	4765.54	4765.54	9.83836098
1504227660	392.45	392.53	392.45	392.53	167.1449789	1504227660	4765.49	4765.54	4765.49	4765.54	4.58620342
1504227600	392.44	392.45	392.45	392.45	143.3570707	1504227600	4765.49	4765.49	4765.49	4765.49	18.33882887
1504234740	393.95	393.96	393.96	393.95	48.26279893	1504234740	4763.9	4766.5	4763.9	4766.47	4.02713846
1504234680	393.95	393.96	393.96	393.96	38.71369717	1504234680	4763.44	4768.01	4768.01	4763.93	4.54183075
1504234620	393.96	393.97	393.97	393.96	29.92283553	1504234620	4768	4769.57	4769.57	4768.01	1.81448841
1504234560	393.56	393.97	393.56	393.97	28.65928249	1504234560	4768.01	4769.59	4768.01	4769.58	2.84633471
1504234500	393.55	393.56	393.56	393.56	28.55219521	1504234500	4768	4768.01	4768.01	4768.01	6.22110643
1504234440	393.55	393.56	393.56	393.55	41.85130525	1504234440	4768	4768.01	4768.01	4768.01	5.31052315
1504234380	393.45	393.97	393.97	393.55	156.4686428	1504234380	4768	4768.01	4768.01	4768	7.75881534
1504234320	393.96	393.98	393.98	393.98	48.42793078	1504234320	4768.08	4768.4	4768.4	4768.08	5.20613084
1504234260	393.97	393.99	393.99	393.98	127.633542	1504234260	4768	4769.99	4769.99	4768.01	4.01676231
1504234200	393.98	394	394	393.99	135.6668466	1504234200	4768.81	4769.99	4768.82	4769.99	1.99712734
1504234140	393.99	394	394	394	52.93796564	1504234140	4767.54	4768.72	4767.55	4768.71	6.28731454
1504234080	393.99	394	394	393.99	8.76888014	1504234080	4764	4767.55	4764	4767.55	4.51757993
1504234020	393.99	394	394	393.99	37.79994909	1504234020	4760.05	4764	4760.05	4764	9.9661835
1504233960	393.99	394	394	394	13.04679642	1504233960	4760.05	4760.05	4760.05	4760.05	5.47405645
1504233900	393.99	394	394	393.99	46.37352288	1504233900	4760.05	4760.05	4760.05	4760.05	3.03452498
1504233840	393.99	394	394	394	30.4939087	1504233840	4760.04	4760.05	4760.05	4760.05	3.13582461
1504233780	393.98	394	393.98	394	36.6883889	1504233780	4760.05	4760.05	4760.05	4760.05	4.67169559
1504233720	393.97	393.98	393.98	393.98	19.99269874	1504233720	4760.04	4760.05	4760.05	4760.05	6.08297148
1504233660	393.97	393.98	393.98	393.97	33.85971154	1504233660	4760.04	4760.05	4760.05	4760.05	6.15195837
1504233600	393.89	393.98	393.9	393.98	18.66441191	1504233600	4760.04	4763.01	4763.01	4760.05	16.51543293
1504233540	393.72	393.9	393.73	393.9	87.31176959	1504233540	4763	4763.01	4763.01	4763.01	4.02975877
1504233480	393.5	393.56	393.54	393.56	89.96834048	1504233480	4763	4763.01	4763.01	4763.01	4.53994434
1504233420	393.53	394.25	394.25	393.54	494.0175296	1504233420	4763.01	4763.01	4763.01	4763.01	5.84167192
1504233360	394.24	394.25	394.25	394.25	28.64999024	1504233360	4763.01	4763.01	4763.01	4763.01	5.00548429
1504233300	394.24	394.25	394.25	394.25	29.68155999	1504233300	4763	4763.01	4763	4763.01	1.91496789
1504233240	394.24	394.71	394.7	394.24	91.10026061	1504233240	4763	4763.01	4763.01	4763.01	6.76821638
1504233180	394.7	394.71	394.71	394.7	89.66772298	1504233180	4763	4763.01	4763.01	4763.01	11.60012215
1504233120	394.7	394.71	394.71	394.71	130.9949034	1504233120	4763	4763.01	4763.01	4763.01	8.38689978
1504233060	394.7	394.71	394.71	394.71	22.79474879	1504233060	4763	4763.01	4763.01	4763.01	5.4243433
1504233000	394.7	394.71	394.71	394.71	36.56827926	1504233000	4763.01	4763.01	4763.01	4763.01	2.97293658
1504232940	394.7	394.71	394.71	394.71	96.96571976	1504232940	4763.01	4763.01	4763.01	4763.01	11.08858775
1504232880	394.7	394.86	394.86	394.7	48.19108357	1504232880	4763	4763.01	4763.01	4763.01	1.81984489
